Task_Setting;Pipeline_Configuration;Original_Sentence;Preprocessed_Text;True_Label;Predicted_Label
Binary (No Neutral);Naive Bayes (BoW | (1, 4));In Q1 of 2009 , Bank of +�land 's net interest income weakened by 10 % to EUR 9.1 mn .;q1 [DATE] bank land net interest income weaken [PERCENT] eur [NUMBER] 1mn;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));Repeats sees 2008 EBITA above 18 pct of sales .;repeat see [DATE] ebita [PERCENT] sale;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));Cash flow from business operations totalled EUR 0.4 mn compared to a negative EUR 15.5 mn in the first half of 2008 .;cash flow business operation total eur [NUMBER] 4mn compare negative eur [NUMBER] 5mn half [DATE] .;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));in Q1 '10 19 April 2010 - Finnish forest machinery and equipment maker Ponsse Oyj HEL : PON1V said today that it expects to swing to a net profit of some EUR6 .3 m in the first quarter of 2010 , from an EUR9 .6 m loss a year earlier .;q1 [DATE] forest machinery equipment maker ponsse pon1v say expect swing net profit eur [NUMBER] 3mn [DATE] eur [NUMBER] 6mn loss earlier;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));A profit is still on target .;profit still target;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));It is also 7.7 pct above the 12-month volume weighted average price of the stock .;[PERCENT] [NUMBER] -month volume weight average price stock;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));Prices and delivery volumes of broadband products decreased significantly in 2005 .;price delivery volume broadband product decrease significantly [DATE] .;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));Unit costs for flight operations fell by 6.4 percent .;unit cost flight operation fell [PERCENT];positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .;refining margin usd [NUMBER] bbl compare usd [NUMBER] bbl prior;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));It is a disappointment to see the plan folded .;disappointment see plan fold;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));Previously the company has estimated its operating profit to reach the level of 2005 only .;previously estimate operating profit reach level [DATE] only;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));Raw materials prices have surged in the past year , fueled in part because of the rapid industrialization of China , India and other developing nations .;raw material price surge past fuel rapid industrialization china india develop nation;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));SSH COMMUNICATIONS SECURITY CORP STOCK EXCHANGE RELEASE OCTOBER 14 , 2008 AT 2:45 PM The Company updates its full year outlook and estimates its results to remain at loss for the full year .;ssh communication security corp stock exchange release [DATE] [DATE] [NUMBER] [TIME] update full outlook estimate result remain loss full;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));Operating profit was EUR 0.6 mn , up from a loss of EUR 19mn a year earlier .;operating profit eur [NUMBER] 6mn up loss eur 19mn earlier;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));Relations with the City have been further damaged by comments from Mr Ashley criticising City investors and analysts as `` cry babies '' .;relation city far damage comment mr ashley criticise city investor analyst cry baby;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));It also turned in earnings per share ( EPS ) of EUR 0.44 versus loss per share of EUR 2.26 .;turn earnings share eps eur [NUMBER] versus loss share eur [NUMBER] .;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));Stora Chief Executive Jouko Karvinen has described the Russian tariff hikes as a threat to the future of the forest products industry in Finland .;stora chief executive jouko karvinen describe russian tariff hike threat future forest product industry;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));GSK announced in November 2008 that it would close its operations in Dartford .;gsk announce [DATE] close operation dartford;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));It projected revenue of $ 2.2 billion to $ 2.3 billion , slightly higher than analyst estimates of $ 2.19 billion .;project revenue usd [NUMBER] 2bn usd [NUMBER] 3bn slightly high analyst estimate usd [NUMBER] 19bn;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));Kiosk and cinema operations have suffered , in particular .;kiosk cinema operation suffer particular;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));18 March 2010 A leakage in the gypsum pond was detected today at the Talvivaara mine .;[DATE] [DATE] [NUMBER] leakage gypsum pond detect talvivaara mine;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));comparable operating profit totaled EUR 854mn , up from EUR 730mn in 2004 .;comparable operating profit total eur 854mn up eur 730mn [DATE] .;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));in Q1 2010 18 May 2010 - Finnish electrical components maker Salcomp Oy ( HEL : SAL1V ) said today it turned to a net profit of EUR1 .6 m in the first quarter of 2010 versus a loss of EUR2m in the corresponding period last year .;q1201018 [DATE] electrical component maker salcomp sal1v say turn net profit eur [NUMBER] 6mn [DATE] versus loss eur 2mn corresponding last;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));Vaisala also said it expects net sales of EUR 253.2 million for 2010 , compared with EUR 252.2 million recorded in 2009 .;vaisala say expect net sale eur [NUMBER] 2mn [DATE] compare eur [NUMBER] 2mn record [DATE] .;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));Sales at the unit slumped last year after the industry was hit by poor snowfall in the major resorts in the winter of 2006-07 .;sale unit slump last industry hit poor snowfall major resort winter [DATE] [DATE] .;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));Aspocomp has a large factory in China and a factory building project in India that was halted due to financing problems .;aspocomp large factory china factory building project india halt due finance problem;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));IT services firm TietoEnator was bucking the general trend , holding flat at 22.70 eur , after slipping back from earlier gains .;service firm tietoenator buck general trend hold flat [MONEY] slip back early gain;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));According to Swedish authorities , traces of the very toxic osmium tetroxide have been found on the coast of Per+�meri , the Northernmost part of the Gulf of Bothnia .;swedish authority trace toxic osmium tetroxide find coast meri northernmost gulf bothnia;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));The terms of the aforementioned funding are considerably below the Bank 's current CDS levels in the market and have a maturity ranging from 1 to 7.5 years .;term aforementioned funding considerably below bank current cd level market maturity range [NUMBER] [NUMBER];negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));Finnish meat company Atria can no longer promise a sufficient amount of domestic beef to its customers .;meat atrium no longer promise sufficient amount domestic beef customer;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));28 October 2010 - Finnish wood products technology supplier Raute Oyj HEL : RUTAV said today it swung to a net profit of EUR3m for the first nine months of 2010 versus a net loss of EUR5 .2 m for the same period a year earlier .;[DATE] [DATE] [NUMBER] wood product technology supplier raute rutav say swing net profit eur 3mn 9months [DATE] versus net loss eur [NUMBER] 2mn earlier;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));The tightened competition situation in the production automation market has affected net sales during 2006 , Cencorp said .;tightened competition situation production automation market affect net sale [DATE] cencorp say;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));At the end of the review period , Nordic Aluminium 's order book stood at EUR 8.77 mn compared to EUR 7.04 in 2005 .;review nordic aluminium order book stand eur [NUMBER] 77mn compare eur [NUMBER] [DATE] .;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));"Bilfinger investors cheered the agreement , pushing shares up 7 % , or & euro ; 3.30 , to & euro ; 50.29 , in afternoon trade .";bilfinger investor cheer agreement push share up [PERCENT] eur [NUMBER] eur [NUMBER] afternoon trade;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));The financial impact is estimated to be some 1.5 MEUR annual improvement in the division 's result , starting from fiscal year 2007 .;financial impact estimate eur [NUMBER] 5mn annual improvement division result start fiscal [DATE] .;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));The poorest index figure was given to Finnish power company Fortum , 4.5 .;poor index figure give power fortum [NUMBER] .;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .;eu commission say early fin thyssenkrupp united technology corp otis schindler ag kone total [MONEY] alleged cartel activity lift market go back twelve;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));EB announced in its stock exchange release on November 18th 2008 that J.T. Bergqvist has resigned from the chairmanship and membership of the Board of EB .;eb announce stock exchange release november [NUMBER] jt bergqvist resign chairmanship membership board eb;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri;adp news [DATE] [DATE] [NUMBER] business information system developer solteq stq1v say net loss widen eur [MONEY] [NUMBER] [DATE] eur [NUMBER] peri;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 4));The executive group will participate in the adjustments with a fixed-term 5 % salary cut .;executive participate adjustment fixed-term [PERCENT] salary cut;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .;cash flow operation total eur [NUMBER] 4mn compare negative eur [NUMBER] 6mn second [DATE] .;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 4));According to the Latvian business register , Uponor Latvia closed in red with LVL 99,000 EUR 139,538.17 USD 194,556.48 on turnover of LVL 2.346 mn for 2009 .;latvian business register uponor latvia close red lvl [MONEY] [MONEY] [NUMBER] turnover lvl [NUMBER] 346mn [DATE] .;negative;positive
