Task_Setting;Pipeline_Configuration;Original_Sentence;Preprocessed_Text;True_Label;Predicted_Label
Binary (No Neutral);Naive Bayes (BoW | (1, 3));Finnish plumbing and heating systems supplier Uponor Corporation ( OMX Helsinki : UNR1V ) said on Tuesday ( 12 August ) that its board of directors has authorised the management to proceed with a company-wide cost reduction program .;plumbing heat system supplier uponor ( : unr1v ) say tuesday ( [NUMBER] august ) board director authorise management proceed company-wide cost reduction program .;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 3));In the second quarter of 2010 , the company 's net profit was EUR1 .7 m compared to a net loss of EUR1 .3 m in April-June 2009 .;second [DATE] , net profit [MONEY] compare net loss [MONEY] [DATE] .;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 3));`` The implementation of these programs has had , and will have , negative impacts on 2006 and 2007 earnings , '' Mr Meiklejohn said .;`` implementation program , , negative impact [DATE] [DATE] earnings , mr meiklejohn say .;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 3));Stora Enso Oyj , the largest papermaker , in October said it would close four mills .;stora enso , large papermaker , october say close 4mills .;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 3));They are also upset that some of the machinery and work is taken over to Poland .;upset machinery work take over poland .;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 3));`` We were the lowest bidders and now the final approval is awaited . '';`` low bidder final approval await .;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 3));According to Swedish authorities , traces of the very toxic osmium tetroxide have been found on the coast of Per+�meri , the Northernmost part of the Gulf of Bothnia .;swedish authority , trace toxic osmium tetroxide find coast per+ meri , northernmost gulf bothnia .;negative;positive
Binary (No Neutral);Naive Bayes (BoW | (1, 3));Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .;net sale increase [MONEY] april [DATE] [MONEY] earlier .;positive;negative
Binary (No Neutral);Naive Bayes (BoW | (1, 3));Earnings per share ( EPS ) amounted to EUR0 .98 , up from the loss of EUR0 .02 .;earnings share ( eps ) amount [MONEY] , up loss [MONEY] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened .;london lead share jump almost [NUMBER] point , [PERCENT] , market open .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));The fund at fair value will increase correspondingly .;fund fair value increase correspondingly .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));The training modules aim at strengthening the public accounting abilities and fulfilling communal project management .;training module aim strengthen public accounting ability fulfil communal project management .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Upgrades include a five megapixel camera , voice control , and what looks to be an optical mouse instead a D-pad -- an upgrade click-happy S60 has needed forever .;upgrade 5megapixel camera , voice control , look optical mouse instead d-pad -- upgrade click-happy s60 need forever .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));The money will be spent `` on strengthening the company 's competitiveness in the sphere of sawmill products and increasing the volume of wood delivered for processing in Russia , '' the release says .;money spend `` strengthen competitiveness sphere sawmill product increase volume wood deliver processing russia , release say .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Finland 's Poyry Energy has won a contract to advise builders of a new cogeneration power plant in Lithuania 's second-biggest city of Kaunas and to supervise the construction process .;poyry energy win contract advise builder new cogeneration power plant lithuania second-biggest city kaunas supervise construction process .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Sponda Plc Stock Exchange Release 5 December 2006 at 15.45 EUR 1.5 BILLION SYNDICATED CREDIT FACILITY FOR SPONDA Sponda has signed an agreement for a one-year syndicated credit facility for a total of EUR 1.5 billion .;sponda plc stock exchange release [DATE] [DATE] [NUMBER] [NUMBER] [MONEY] syndicate credit facility sponda sponda sign agreement [NUMBER] -year syndicate credit facility total [MONEY] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Exel Composites ' long-term growth prospects remain favourable , however .;exel composite long-term growth prospect remain favourable , however .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Sanoma Magazines ' net sales are estimated to grow in 2006 .;sanoma magazine net sale estimate grow [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Seppala 's revenue increased by 0.2 % to EUR10 .1 m. In Finland , revenue went down by 2.4 % to EUR6 .8 m , while sales abroad rose by 6.2 % to EUR3 .3 m. Sales increased in all the Baltic countries as well as in Russia and Ukraine .;seppala revenue increase [PERCENT] [MONEY] . , revenue go down [PERCENT] [MONEY] , sale abroad rise [PERCENT] [MONEY] . sale increase baltic country well russia ukraine .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said .;cost cutting measure , produce around [MONEY] saving over past 9months , dampen airline loss , finnair say .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .;operating profit [MONEY] , up [MONEY] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));ADP News - Nov 13 , 2008 - Finnish printed circuit board PCB maker Aspocomp Group Oyj OMX : ACG1V said today that its net loss narrowed to EUR 2 million USD 2.5 m in the first nine months of 2008 from EUR 57;adp news [DATE] [DATE] [NUMBER] print circuit board pcb maker aspocomp : acg1v say net loss narrow [MONEY] [MONEY] 9months [DATE] [MONEY];positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));With the measures , Suominen Corporation aims to ensure the competitiveness of the Flexible Packaging business in the long term .;measure , suominen aim ensure competitiveness flexible packaging business long term .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Sales increased due to growing market rates and increased operations .;sale increase due grow market rate increased operation .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .;silicon wafer technology okmetic ( : okm1v ) report thursday ( [NUMBER] august ) operating profit [MONEY] [DATE] , up [MONEY] corresponding [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Employees are also better prepared to answer calls , since they already have detailed information about the caller before they answer the phone . '';employee well prepare answer call , since already detail information caller answer phone .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .;operating profit rise [MONEY] [MONEY] earlier .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));The agreement expands Tekla Structures ' scope of use to bridge design .;agreement expand tekla structure scope bridge design .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));The company expects net sales to significantly increase from 2009 .;expect net sale significantly increase [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));The District Court of Helsinki dismissed all charges as the court of first instance in 2005 .;district court dismiss charge court instance [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));8 May 2009 - Finnish liquid handling products and diagnostic test systems maker Biohit Oyj ( HEL : BIOBV ) said today ( 8 May 2009 ) its net loss narrowed to EUR0 .1 m ( USD0 .14 m ) for the first quarter of 2009 from EUR0 .4 m for the same period of 2008 .;[DATE] [DATE] [NUMBER] liquid handling product diagnostic test system maker biohit ( : biobv ) say ( [DATE] [DATE] [NUMBER] ) net loss narrow [MONEY] ( [MONEY] ) [DATE] [MONEY] [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Vaisala Oyj Press Release September 30 , 2010 Vaisala has signed a contract to sell its oxygen measurement technology and business to SICK Maihak GmbH .;vaisala press release [DATE] [DATE] [NUMBER] vaisala sign contract sell oxygen measurement technology business sick maihak gmbh .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Via the agreement , Ramirent will expand the range of equipment and services it delivers to Destia , Ramirent Finland 's managing director Kari Aulasmaa , said .;via agreement , ramirent expand range equipment service deliver destia , ramirent manage director kari aulasmaa , say .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));We can capitalize on our experience from a number of similar bridge projects in the Nordic countries .;capitalize experience number similar bridge project nordic country .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Metso will supply the equipment for two process lines at Northland Resources ' new Kaunisvaara iron ore project in Sweden which exploits Tapuli and Sahavaara iron ore deposits .;metso supply equipment [NUMBER] process line northland resource new kaunisvaara iron ore project sweden exploit tapuli sahavaara iron ore deposit .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));`` Ixonos has a rich heritage in developing leadership experiences in the smartphone segment .;`` ixonos rich heritage develop leadership experience smartphone segment .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Etteplan targets to employ at least 20 people in Borl+�nge .;etteplan target employ least [NUMBER] people borl+ nge .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Lead production , in turn , should increase to 60,000 tonnes through 2009 in what would be a twofold increase from current capacity levels , Zahariev said .;lead production , turn , should increase [NUMBER] tonne [DATE] twofold increase current capacity level , zahariev say .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Tieto offers Aktia a good foundation and the required support services for implementing the update project , ' says Juha Volotinen , responsible for Aktia 's web services .;tieto offer aktia good foundation required support service implement update project , say juha volotinen , responsible aktia web service .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements .;financing arrangement enable ensure , line treasury policy , sufficient financial instrument disposal potential capital requirement .;positive;negative
